X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8286506.6936,4773310.4703,174,Atlantic,ARCTIC AVE AT CHRISTOPHER COLUMBUS BLVD,Ou,39.35962,-74.43898,504,ATLANTIC CITY,10054,NS,E,
-8285004.7738,4774092.8733,175,Atlantic,ARCTIC AVE AT PENNSYLVANIA AVE,Ou,39.36508,-74.4255,504,ATLANTIC CITY,10055,NS,E,
-8284857.3666,4774169.6681,176,Atlantic,ARCTIC AVE AT VIRGINIA AVE,Ou,39.36561,-74.42418,504,ATLANTIC CITY,10056,NS,E,
-8284677.4619,4774267.0021,177,Atlantic,ARCTIC AVE AT MARYLAND AVE,Ou,39.36627,-74.42255,504,ATLANTIC CITY,10057,FS,E,
-8284527.1859,4774345.4779,178,Atlantic,ARCTIC AVE AT DELAWARE AVE,Ou,39.36678,-74.42118,504,ATLANTIC CITY,10058,FS,E,
-8287847.0747,4772329.6383,179,Atlantic,ATLANTIC AVE AT BOSTON AVE,Ou,39.35276,-74.45099,505,ATLANTIC CITY,10059,FS,E,
-8287847.0747,4772329.6383,180,Atlantic,ATLANTIC AVE AT BOSTON AVE,Ou,39.35276,-74.45099,507,ATLANTIC CITY,10059,FS,E,
-8287847.0747,4772329.6383,181,Atlantic,ATLANTIC AVE AT BOSTON AVE,Ou,39.35276,-74.45099,508,ATLANTIC CITY,10059,FS,E,
-8287847.0747,4772329.6383,182,Atlantic,ATLANTIC AVE AT BOSTON AVE,Ou,39.35276,-74.45099,509,ATLANTIC CITY,10059,FS,E,
-8287688.4801,4772411.4584,183,Atlantic,ATLANTIC AVE AT MONTPELIER AVE,Ou,39.35335,-74.44958,505,ATLANTIC CITY,10060,FS,E,
-8287688.4801,4772411.4584,184,Atlantic,ATLANTIC AVE AT MONTPELIER AVE,Ou,39.35335,-74.44958,507,ATLANTIC CITY,10060,FS,E,
-8287688.4801,4772411.4584,185,Atlantic,ATLANTIC AVE AT MONTPELIER AVE,Ou,39.35335,-74.44958,508,ATLANTIC CITY,10060,FS,E,
-8287688.4801,4772411.4584,186,Atlantic,ATLANTIC AVE AT MONTPELIER AVE,Ou,39.35335,-74.44958,509,ATLANTIC CITY,10060,FS,E,
-8287578.8186,4772469.3473,187,Atlantic,ATLANTIC AVE AT CHELSEA AVE,Ou,39.35373,-74.44858,505,ATLANTIC CITY,10061,FS,E,
-8287578.8186,4772469.3473,188,Atlantic,ATLANTIC AVE AT CHELSEA AVE,Ou,39.35373,-74.44858,507,ATLANTIC CITY,10061,FS,E,
-8287578.8186,4772469.3473,189,Atlantic,ATLANTIC AVE AT CHELSEA AVE,Ou,39.35373,-74.44858,508,ATLANTIC CITY,10061,FS,E,
-8287578.8186,4772469.3473,190,Atlantic,ATLANTIC AVE AT CHELSEA AVE,Ou,39.35373,-74.44858,509,ATLANTIC CITY,10061,FS,E,
-8287411.1995,4772559.3988,191,Atlantic,ATLANTIC AVE AT BRIGHTON AVE,Ou,39.35435,-74.44707,505,ATLANTIC CITY,10062,NS,E,
-8287411.1995,4772559.3988,192,Atlantic,ATLANTIC AVE AT BRIGHTON AVE,Ou,39.35435,-74.44707,507,ATLANTIC CITY,10062,NS,E,
-8287411.1995,4772559.3988,193,Atlantic,ATLANTIC AVE AT BRIGHTON AVE,Ou,39.35435,-74.44707,508,ATLANTIC CITY,10062,NS,E,
-8287411.1995,4772559.3988,194,Atlantic,ATLANTIC AVE AT BRIGHTON AVE,Ou,39.35435,-74.44707,509,ATLANTIC CITY,10062,NS,E,
-8287083.711,4772728.2717,195,Atlantic,ATLANTIC AVE AT CALIFORNIA AVE,Ou,39.35551,-74.44412,505,ATLANTIC CITY,10063,FS,E,
-8287083.711,4772728.2717,196,Atlantic,ATLANTIC AVE AT CALIFORNIA AVE,Ou,39.35551,-74.44412,507,ATLANTIC CITY,10063,FS,E,
-8287083.711,4772728.2717,197,Atlantic,ATLANTIC AVE AT CALIFORNIA AVE,Ou,39.35551,-74.44412,508,ATLANTIC CITY,10063,FS,E,
-8287083.711,4772728.2717,198,Atlantic,ATLANTIC AVE AT CALIFORNIA AVE,Ou,39.35551,-74.44412,509,ATLANTIC CITY,10063,FS,E,
-8286781.029,4772887.6068,199,Atlantic,ATLANTIC AVE AT FLORIDA AVE,Ou,39.35663,-74.44141,505,ATLANTIC CITY,10064,FS,E,
-8286781.029,4772887.6068,200,Atlantic,ATLANTIC AVE AT FLORIDA AVE,Ou,39.35663,-74.44141,507,ATLANTIC CITY,10064,FS,E,
-8286781.029,4772887.6068,201,Atlantic,ATLANTIC AVE AT FLORIDA AVE,Ou,39.35663,-74.44141,508,ATLANTIC CITY,10064,FS,E,
-8286781.029,4772887.6068,202,Atlantic,ATLANTIC AVE AT FLORIDA AVE,Ou,39.35663,-74.44141,509,ATLANTIC CITY,10064,FS,E,
-8287898.2278,4772330.2217,203,Atlantic,ATLANTIC AVE AT BOSTON AVE,In,39.35278,-74.45146,505,ATLANTIC CITY,10098,NS,W,
-8287898.2278,4772330.2217,204,Atlantic,ATLANTIC AVE AT BOSTON AVE,In,39.35278,-74.45146,507,ATLANTIC CITY,10098,NS,W,
-8287898.2278,4772330.2217,205,Atlantic,ATLANTIC AVE AT BOSTON AVE,In,39.35278,-74.45146,508,ATLANTIC CITY,10098,NS,W,
-8287898.2278,4772330.2217,206,Atlantic,ATLANTIC AVE AT BOSTON AVE,In,39.35278,-74.45146,509,ATLANTIC CITY,10098,NS,W,
-8288940.8558,4773166.5316,207,Atlantic,ALBANY AVE AT CROSSAN AVE,Ou,39.35858,-74.46083,504,ATLANTIC CITY,10099,FS,S,
-8288940.8558,4773166.5316,208,Atlantic,ALBANY AVE AT CROSSAN AVE,Ou,39.35858,-74.46083,507,ATLANTIC CITY,10099,FS,S,
-8288940.8558,4773166.5316,209,Atlantic,ALBANY AVE AT CROSSAN AVE,Ou,39.35858,-74.46083,508,ATLANTIC CITY,10099,FS,S,
-8288940.8558,4773166.5316,210,Atlantic,ALBANY AVE AT CROSSAN AVE,Ou,39.35858,-74.46083,509,ATLANTIC CITY,10099,FS,S,
-8288847.0763,4773018.4157,211,Atlantic,ALBANY AVE AT FILBERT AVE,Ou,39.35755,-74.45999,504,ATLANTIC CITY,10100,NS,S,
-8288847.0763,4773018.4157,212,Atlantic,ALBANY AVE AT FILBERT AVE,Ou,39.35755,-74.45999,507,ATLANTIC CITY,10100,NS,S,
-8288847.0763,4773018.4157,213,Atlantic,ALBANY AVE AT FILBERT AVE,Ou,39.35755,-74.45999,508,ATLANTIC CITY,10100,NS,S,
-8288847.0763,4773018.4157,214,Atlantic,ALBANY AVE AT FILBERT AVE,Ou,39.35755,-74.45999,509,ATLANTIC CITY,10100,NS,S,
-8288693.0636,4772771.0064,215,Atlantic,ALBANY AVE AT PORTER AVE,Ou,39.35583,-74.45861,504,ATLANTIC CITY,10101,NS,S,
-8288693.0636,4772771.0064,216,Atlantic,ALBANY AVE AT PORTER AVE,Ou,39.35583,-74.45861,507,ATLANTIC CITY,10101,NS,S,
-8288693.0636,4772771.0064,217,Atlantic,ALBANY AVE AT PORTER AVE,Ou,39.35583,-74.45861,508,ATLANTIC CITY,10101,NS,S,
-8288693.0636,4772771.0064,218,Atlantic,ALBANY AVE AT PORTER AVE,Ou,39.35583,-74.45861,509,ATLANTIC CITY,10101,NS,S,
-8289406.602,4772865.3603,219,Atlantic,ANNAPOLIS AVE AT CROSSAN AVE,In,39.35649,-74.46501,504,ATLANTIC CITY,10104,NS,N,
-8284651.2424,4774546.4604,220,Atlantic,BALTIC AVE AT DELAWARE AVE,In,39.36814,-74.42227,504,ATLANTIC CITY,10105,NS,W,
-8284854.545,4774442.9424,221,Atlantic,BALTIC AVE AT MARYLAND AVE,In,39.36741,-74.42409,504,ATLANTIC CITY,10106,FS,W,
-8285137.9664,4774291.9351,222,Atlantic,BALTIC AVE AT PENNSYLVANIA AVE,In,39.36637,-74.42664,504,ATLANTIC CITY,10107,FS,W,
-8285362.237,4774175.7397,223,Atlantic,BALTIC AVE AT SOUTH CAROLINA AVE,In,39.36557,-74.42866,504,ATLANTIC CITY,10108,NS,W,
-8285497.9709,4774103.4761,224,Atlantic,BALTIC AVE AT TENNESSEE AVE,In,39.36507,-74.42988,504,ATLANTIC CITY,10109,NS,W,
-8285637.2238,4774030.4307,225,Atlantic,BALTIC AVE AT NEW YORK AVE,In,39.36456,-74.43113,504,ATLANTIC CITY,10110,NS,W,
-8285700.5481,4775355.4293,226,Atlantic,BRIGANTINE BLVD AT NORTH CAROLINA AVE,In,39.37379,-74.43174,501,ATLANTIC CITY,10111,FS,N,
-8285599.5214,4775779.9053,227,Atlantic,BRIGANTINE BLVD AT MARYLAND AVE,In,39.37673,-74.43079,501,ATLANTIC CITY,10112,NS,N,
-8286680.2264,4773481.5517,228,Atlantic,FAIRMOUNT AVE AT MISSOURI AVE,In,39.36075,-74.4405,504,ATLANTIC CITY,10114,FS,W,
-8286808.1512,4773411.6163,229,Atlantic,FAIRMOUNT AVE AT MISSISSIPPI AVE,In,39.36028,-74.44166,504,ATLANTIC CITY,10115,FS,W,
-8287086.5411,4773266.5606,230,Atlantic,FAIRMOUNT AVE AT FLORIDA AVE,In,39.35927,-74.44416,504,ATLANTIC CITY,10116,FS,W,
-8287368.8907,4773121.5401,231,Atlantic,FAIRMOUNT AVE AT CALIFORNIA AVE,In,39.35824,-74.44668,504,ATLANTIC CITY,10118,FS,W,
-8287518.6902,4773044.5612,232,Atlantic,FAIRMOUNT AVE AT IOWA AVE,In,39.35771,-74.44803,504,ATLANTIC CITY,10119,FS,W,
-8287758.8514,4772919.3713,233,Atlantic,FAIRMOUNT AVE AT MORRIS AVE,In,39.35683,-74.45018,504,ATLANTIC CITY,10120,FS,W,
-8288066.4546,4772758.2999,234,Atlantic,FAIRMOUNT AVE AT SOVEREIGN AVE,In,39.35572,-74.45295,504,ATLANTIC CITY,10121,FS,W,
-8288263.5911,4772653.9179,235,Atlantic,FAIRMOUNT AVE AT PROVIDENCE AVE,In,39.355,-74.45472,504,ATLANTIC CITY,10122,NS,W,
-8284383.7654,4774419.5471,236,Atlantic,GRAMMERCY PL AT NEW JERSEY AVE,Ou,39.36734,-74.41992,504,ATLANTIC CITY,10123,FS,E,
-8284227.9757,4774497.5553,237,Atlantic,GRAMMERCY PL AT CONNECTICUT AVE,Ou,39.36788,-74.41852,504,ATLANTIC CITY,10124,FS,E,
-8284104.8611,4774560.3079,238,Atlantic,GRAMMERCY PL AT MASSACHUSETTS AVE,Ou,39.36834,-74.41744,504,ATLANTIC CITY,10125,FS,E,
-8283977.9634,4774628.8397,239,Atlantic,GRAMMERCY PL AT RHODE ISLAND AVE,Ou,39.36881,-74.41629,504,ATLANTIC CITY,10126,FS,E,
-8283827.2606,4774708.6532,240,Atlantic,GRAMMERCY PL AT VERMONT AVE,Ou,39.36936,-74.41493,504,ATLANTIC CITY,10127,FS,E,
-8285116.3497,4776197.0735,241,Atlantic,GOLDEN NUGGET CASINO,In,39.37959,-74.42644,501,ATLANTIC CITY,10128,FS,W,
-8285116.3497,4776197.0735,242,Atlantic,GOLDEN NUGGET CASINO,In,39.37959,-74.42644,515,ATLANTIC CITY,10128,FS,W,
-8280749.5737,4778107.8354,243,Atlantic,BRIGANTINE AVE AT 34TH ST S,In,39.39294,-74.38729,501,BRIGANTINE,10288,NS,N,
-8280301.5208,4778529.2833,244,Atlantic,BRIGANTINE AVE AT 28TH ST S,In,39.39578,-74.38317,501,BRIGANTINE,10289,NS,N,
-8280101.996,4778701.4292,245,Atlantic,BRIGANTINE AVE AT 26TH ST S,In,39.39699,-74.38139,501,BRIGANTINE,10290,FS,N,
-8279991.2304,4778799.4716,246,Atlantic,BRIGANTINE AVE AT 24TH ST S,In,39.39767,-74.3804,501,BRIGANTINE,10291,NS,N,
-8279825.4229,4778914.8252,247,Atlantic,BRIGANTINE AVE AT 22ND ST S,In,39.39849,-74.37893,501,BRIGANTINE,10292,NS,N,
-8279606.5502,4779069.4046,248,Atlantic,BRIGANTINE AVE AT 20TH ST S,In,39.39957,-74.37697,501,BRIGANTINE,10293,FS,N,
-8279488.8607,4779153.593,249,Atlantic,BRIGANTINE AVE AT 18TH ST S,In,39.40014,-74.3759,501,BRIGANTINE,10294,NS,N,
-8279318.776,4779271.918,250,Atlantic,BRIGANTINE AVE AT 16TH ST S,In,39.40097,-74.37438,501,BRIGANTINE,10295,NS,N,
-8278942.079,4779537.775,251,Atlantic,BRIGANTINE AVE AT 12TH ST S,In,39.40282,-74.371,501,BRIGANTINE,10296,FS,N,
-8278732.1981,4779686.7139,252,Atlantic,BRIGANTINE AVE AT 9TH ST S,In,39.40386,-74.36912,501,BRIGANTINE,10297,NS,N,
-8278604.3118,4779776.2514,253,Atlantic,BRIGANTINE AVE AT 8TH ST S,In,39.40448,-74.36797,501,BRIGANTINE,10298,FS,N,
-8278481.5555,4779863.8559,254,Atlantic,BRIGANTINE AVE AT 6TH ST S,In,39.40508,-74.36686,501,BRIGANTINE,10299,NS,N,
-8278119.4287,4780164.3459,255,Atlantic,BRIGANTINE AVE AT 2ND ST S,In,39.40717,-74.36361,501,BRIGANTINE,10300,FS,N,
-8277811.6126,4780482.1984,256,Atlantic,BRIGANTINE AVE AT 4TH ST N,In,39.40939,-74.36086,501,BRIGANTINE,10301,NS,N,
-8277665.1047,4780622.6782,257,Atlantic,BRIGANTINE AVE AT 6TH ST N,In,39.41036,-74.35954,501,BRIGANTINE,10302,NS,N,
-8277459.6695,4780818.4529,258,Atlantic,BRIGANTINE AVE AT 9TH ST N,In,39.41169,-74.35766,501,BRIGANTINE,10303,NS,N,
-8277093.6687,4781161.9839,259,Atlantic,BRIGANTINE AVE AT 14TH ST NORTH,In,39.41413,-74.35444,501,BRIGANTINE,10304,NS,N,
-8277367.9469,4780932.7214,260,Atlantic,BRIGANTINE AVE AT 10TH ST N,Ou,39.41252,-74.35688,501,BRIGANTINE,10305,NS,S,
-8277513.5574,4780800.8988,261,Atlantic,BRIGANTINE AVE AT 8TH ST N,Ou,39.41159,-74.35817,501,BRIGANTINE,10306,NS,S,
-8277658.2095,4780662.5188,262,Atlantic,BRIGANTINE AVE AT 6TH ST N,Ou,39.41063,-74.35947,501,BRIGANTINE,10307,NS,S,
-8278106.4883,4780214.6798,263,Atlantic,BRIGANTINE AVE AT VERNON PL,Ou,39.40751,-74.36348,501,BRIGANTINE,10308,NS,S,
-8278369.3418,4779972.3063,264,Atlantic,BRIGANTINE AVE AT 4TH ST S,Ou,39.40582,-74.36584,501,BRIGANTINE,10309,FS,S,
-8278475.0738,4779897.3733,265,Atlantic,BRIGANTINE AVE AT 6TH ST S,Ou,39.4053,-74.36679,501,BRIGANTINE,10310,NS,S,
-8278723.9885,4779721.0548,266,Atlantic,BRIGANTINE AVE AT 9TH ST S,Ou,39.40408,-74.36903,501,BRIGANTINE,10311,NS,S,
-8278924.7475,4779578.779,267,Atlantic,BRIGANTINE AVE AT 11TH ST S,Ou,39.4031,-74.37084,501,BRIGANTINE,10312,FS,S,
-8279227.3872,4779367.2072,268,Atlantic,BRIGANTINE AVE AT 15TH ST S,Ou,39.40161,-74.37354,501,BRIGANTINE,10313,NS,S,
-8279641.6706,4779073.1387,269,Atlantic,BRIGANTINE AVE AT 20TH ST S,Ou,39.39959,-74.37728,501,BRIGANTINE,10314,NS,S,
-8279810.2042,4778954.393,270,Atlantic,BRIGANTINE AVE AT 22ND ST S,Ou,39.39875,-74.37878,501,BRIGANTINE,10315,NS,S,
-8279973.9932,4778838.4443,271,Atlantic,BRIGANTINE AVE AT 24TH ST S,Ou,39.39795,-74.38026,501,BRIGANTINE,10316,NS,S,
-8280139.4063,4778699.7028,272,Atlantic,BRIGANTINE AVE AT 26TH ST S,Ou,39.39696,-74.38171,501,BRIGANTINE,10317,NS,S,
-8280295.6735,4778565.433,273,Atlantic,BRIGANTINE AVE AT 28TH ST S,Ou,39.39601,-74.38309,501,BRIGANTINE,10318,NS,S,
-8280633.6363,4778245.1348,274,Atlantic,BRIGANTINE AVE AT 32ND ST S,Ou,39.39387,-74.38622,501,BRIGANTINE,10319,FS,S,
-8280787.7412,4778105.311,275,Atlantic,BRIGANTINE AVE AT 34TH ST S,Ou,39.39292,-74.38763,501,BRIGANTINE,10320,FS,S,
-8280895.3701,4778005.9995,276,Atlantic,BRIGANTINE AVE AT 36TH ST S,Ou,39.39224,-74.38861,501,BRIGANTINE,10321,NS,S,
-8281031.011,4777858.3642,277,Atlantic,BRIGANTINE AVE AT 38TH ST S,Ou,39.39121,-74.38983,501,BRIGANTINE,10322,NS,S,
-8281168.8082,4777717.8457,278,Atlantic,BRIGANTINE AVE AT 40TH ST S,Ou,39.3902,-74.39102,501,BRIGANTINE,10323,NS,S,
-8281300.47,4777572.7597,279,Atlantic,BRIGANTINE AVE AT 42ND ST S,Ou,39.38919,-74.3922,501,BRIGANTINE,10324,NS,S,
-8281929.3094,4777144.2076,280,Atlantic,BRIGANTINE AVE AT HARBOR BEACH BLVD,Ou,39.38614,-74.39788,501,BRIGANTINE,10325,NS,S,
-8281907.1166,4777990.2823,281,Atlantic,HARBOR BEACH BLVD 350'W OF BAY SHORE AVE,In,39.39208,-74.39763,501,BRIGANTINE,10326,MB,W,
-8282221.0779,4776881.8706,282,Atlantic,HARBOR BEACH BLVD AT LIGHTHOUSE DR,In,39.38436,-74.40043,501,BRIGANTINE,10327,NS,W,
-8282536.9505,4776654.878,283,Atlantic,HARBOR BEACH BLVD 290'W OF SURFSIDE RD,In,39.38278,-74.40327,501,BRIGANTINE,10328,MB,W,
-8282645.509,4776581.2427,284,Atlantic,HARBOR BEACH BLVD 140' E OF MANITOBA AVE.,In,39.38225,-74.40423,501,BRIGANTINE,10329,MB,W,
-8281862.1881,4777836.1712,285,Atlantic,HARBOR BEACH BLVD AT BAY SHORE AVE,Ou,39.39101,-74.39731,501,BRIGANTINE,10330,NS,E,
-8281925.2387,4778260.5207,286,Atlantic,HARBOR BEACH BLVD AT AMHERST AVE,Ou,39.39397,-74.39776,501,BRIGANTINE,10331,NS,E,
-8282593.9432,4777064.1643,287,Atlantic,LAGOON BLVD AT DELMAR DR,In,39.38566,-74.40387,501,BRIGANTINE,10332,FS,N,
-8282550.494,4777548.944,288,Atlantic,LAGOON BLVD AT SAILFISH RD,In,39.38901,-74.40341,501,BRIGANTINE,10333,NS,N,
-8282841.377,4776761.1895,289,Atlantic,LAGOON BLVD AT MANITOBA AVE,In,39.3836,-74.4061,501,BRIGANTINE,10334,FS,E,
-8283078.3329,4778018.5179,290,Atlantic,BRIGANTINE BLVD AT LILAC WAY#,Ou,39.39225,-74.40814,501,BRIGANTINE,10335,NS,S,
-8283415.7729,4777779.6319,291,Atlantic,BRIGANTINE BLVD AT LILAC WAY#,In,39.39063,-74.4112,501,BRIGANTINE,10336,NS,N,
-8283082.342,4777972.4826,292,Atlantic,BRIGANTINE BLVD AT LAUREL WAY#,In,39.39195,-74.40819,501,BRIGANTINE,10337,NS,N,
-8282471.5604,4778281.4118,293,Atlantic,BRIGANTINE BLVD AT EDGEWATER DR#,In,39.39408,-74.4027,501,BRIGANTINE,10338,NS,N,
-8280452.5944,4778383.3389,294,Atlantic,BRIGANTINE AVE AT 30TH ST#,In,39.3948,-74.38456,501,BRIGANTINE,10339,NS,N,
-8282492.203,4778313.9967,295,Atlantic,BRIGANTINE BLVD AT EDGEWATER DR#,Ou,39.39429,-74.40288,501,BRIGANTINE,10340,NS,S,
-8282743.7577,4778210.8741,296,Atlantic,BRIGANTINE BLVD AT CHEROKEE BLVD#,Ou,39.39358,-74.40513,501,BRIGANTINE,10341,NS,S,
-8333617.0175,4791920.8476,297,Atlantic,US-40 at LLEWELLYN AVE,In,39.48867,-74.86219,553,BUENA VISTA TWP,10342,NS,W,
-8334268.0976,4792247.7089,298,Atlantic,US-40 at GREENBRIAR AVE,In,39.49095,-74.86803,553,BUENA VISTA TWP,10343,NS,W,
-8334606.6012,4792419.6783,299,Atlantic,US 40 AT MAIN AVE,In,39.49216,-74.87106,553,BUENA VISTA TWP,10344,FS,W,
-8334579.5577,4792379.5965,300,Atlantic,US 40 AT MAIN AVE,Ou,39.49189,-74.87081,553,BUENA VISTA TWP,10345,NS,E,
-8334308.9112,4792240.5765,301,Atlantic,US-40 at GREENBRIAR AVE,Ou,39.49096,-74.86836,553,BUENA VISTA TWP,10346,NS,E,
-8333649.6004,4791910.5978,302,Atlantic,US-40 at LLEWELLYN AVE,Ou,39.48865,-74.86245,553,BUENA VISTA TWP,10347,NS,E,
-8335015.0255,4792432.422,303,Atlantic,CEDAR AVE 150' N OF MOODY AVE.,In,39.49226,-74.87468,553,BUENA VISTA TWP,10348,MB,S,
-8335767.958,4791705.0845,304,Atlantic,CEDAR AVE AT SAM BRUNOZZI WAY,In,39.48722,-74.88147,553,BUENA VISTA TWP,10349,FS,S,
-8337072.5495,4790710.9496,305,Atlantic,CEDAR AVE AT TUCKAHOE RD,Ou,39.48037,-74.89323,553,BUENA VISTA TWP,10350,FS,N,
-8335739.3163,4791696.5275,306,Atlantic,CEDAR AVE AT SAM BRUNOZZI WAY,Ou,39.48719,-74.88124,553,BUENA VISTA TWP,10351,NS,N,
-8335131.7006,4792163.5818,307,Atlantic,CEDAR AVE 150' N OF MOODY AVE.,Ou,39.49039,-74.87574,553,BUENA VISTA TWP,10352,MB,N,
-8337356.347,4790665.583,308,Atlantic,LANDIS AVE AT TUCKAHOE RD,In,39.47997,-74.89575,553,BUENA VISTA TWP,10353,FS,W,
-8340106.9774,4790839.8254,309,Atlantic,LANDIS AVE AT UNION RD,In,39.48118,-74.92046,553,BUENA VISTA TWP,10354,NS,W,
-8340168.8407,4790819.8983,310,Atlantic,LANDIS AVE AT UNION RD,Ou,39.48111,-74.92101,553,BUENA VISTA TWP,10355,NS,E,
-8321537.8973,4763228.3621,311,Cape May,RT-50 AT READING AVE/SCHOOL HOUSE LN#,In,39.28951,-74.75368,315,UPPER TWP,10356,NS,N,
-8322011.0722,4765507.7324,312,Atlantic,RT-50 AT GRISCOM MILL RD#,In,39.30535,-74.75792,315,CORBIN CITY,10357,NS,N,
-8321811.4068,4765274.2786,313,Atlantic,RT-50 AT MAIN ST#,Ou,39.30374,-74.75611,315,CORBIN CITY,10358,NS,S,
-8322070.1156,4765533.4249,314,Atlantic,RT-50 AT CAT POND RD#,Ou,39.30556,-74.75841,315,CORBIN CITY,10359,NS,S,
-8310339.2983,4798231.5199,315,Atlantic,US-30 at NEW YORK AVE,Ou,39.53245,-74.65306,554,EGG HARBOR CITY,10360,FS,E,
-8310110.0439,4798024.4965,316,Atlantic,US-30 at WASHINGTON AVE,Ou,39.53106,-74.65095,554,EGG HARBOR CITY,10361,NS,E,
-8308873.8384,4796915.2803,317,Atlantic,US-30 at SAN FRANCISCO AVE,Ou,39.52331,-74.63992,554,EGG HARBOR CITY,10364,FS,E,
-8308361.298,4796454.1777,318,Atlantic,US-30 at BREMEN AVE,Ou,39.52011,-74.63532,554,EGG HARBOR CITY,10365,NS,E,
-8308376.925,4796499.9452,319,Atlantic,US-30 at BREMEN AVE,In,39.52041,-74.63548,554,EGG HARBOR CITY,10366,FS,W,
-8308877.2092,4796951.2161,320,Atlantic,US-30 AT SAN FRANCISCO AVE,In,39.52354,-74.63998,554,EGG HARBOR CITY,10367,NS,W,
-8310107.4529,4798053.9514,321,Atlantic,US-30 at WASHINGTON AVE,In,39.5312,-74.651,554,EGG HARBOR CITY,10370,FS,W,
-8310340.7214,4798264.361,322,Atlantic,US-30 at NEW YORK AVE,In,39.53268,-74.65307,554,EGG HARBOR CITY,10371,NS,W,
-8292478.9988,4776197.2313,323,Atlantic,RT-40/322 AT DRESDEN PL,In,39.37964,-74.4926,507,EGG HARBOR TWP,10372,NS,W,
-8292478.9988,4776197.2313,324,Atlantic,RT-40/322 AT DRESDEN PL,In,39.37964,-74.4926,508,EGG HARBOR TWP,10372,NS,W,
-8292478.9988,4776197.2313,325,Atlantic,RT-40/322 AT DRESDEN PL,In,39.37964,-74.4926,509,EGG HARBOR TWP,10372,NS,W,
-8293196.9362,4776576.1431,326,Atlantic,RT-40/322 AT FOX PL,In,39.38227,-74.49905,507,EGG HARBOR TWP,10373,NS,W,
-8293196.9362,4776576.1431,327,Atlantic,RT-40/322 AT FOX PL,In,39.38227,-74.49905,508,EGG HARBOR TWP,10373,NS,W,
-8293196.9362,4776576.1431,328,Atlantic,RT-40/322 AT FOX PL,In,39.38227,-74.49905,509,EGG HARBOR TWP,10373,NS,W,
-8293930.6691,4776937.6664,329,Atlantic,RT-40/322 AT GRANADA AVE,In,39.3848,-74.50563,507,EGG HARBOR TWP,10374,NS,W,
-8293930.6691,4776937.6664,330,Atlantic,RT-40/322 AT GRANADA AVE,In,39.3848,-74.50563,508,EGG HARBOR TWP,10374,NS,W,
-8293930.6691,4776937.6664,331,Atlantic,RT-40/322 AT GRANADA AVE,In,39.3848,-74.50563,509,EGG HARBOR TWP,10374,NS,W,
-8294236.1394,4777083.3066,332,Atlantic,RT-40/322 AT ATHENS AVE,In,39.3858,-74.50838,507,EGG HARBOR TWP,10375,NS,W,
-8294236.1394,4777083.3066,333,Atlantic,RT-40/322 AT ATHENS AVE,In,39.3858,-74.50838,508,EGG HARBOR TWP,10375,NS,W,
-8294236.1394,4777083.3066,334,Atlantic,RT-40/322 AT ATHENS AVE,In,39.3858,-74.50838,509,EGG HARBOR TWP,10375,NS,W,
-8298343.3465,4778539.9059,335,Atlantic,RT-40/322 AT SPENCER LN,In,39.39585,-74.54531,502,EGG HARBOR TWP,10379,FS,W,
-8298343.3465,4778539.9059,336,Atlantic,RT-40/322 AT SPENCER LN,In,39.39585,-74.54531,553,EGG HARBOR TWP,10379,FS,W,
-8299298.158,4778916.6814,337,Atlantic,RT-40/322 AT FIRE RD,In,39.39846,-74.55389,502,EGG HARBOR TWP,10380,NS,W,
-8299298.158,4778916.6814,338,Atlantic,RT-40/322 AT FIRE RD,In,39.39846,-74.55389,553,EGG HARBOR TWP,10380,NS,W,
-8300437.1951,4780182.5471,339,Atlantic,RT-40/322 AT WASHINGTON AVE,In,39.4073,-74.56409,502,EGG HARBOR TWP,10382,NS,W,
-8300437.1951,4780182.5471,340,Atlantic,RT-40/322 AT WASHINGTON AVE,In,39.4073,-74.56409,553,EGG HARBOR TWP,10382,NS,W,
-8301311.0633,4780918.4021,341,Atlantic,RT-40/322 AT PINEVIEW AVE,In,39.41237,-74.57198,502,EGG HARBOR TWP,10383,NS,W,
-8301311.0633,4780918.4021,342,Atlantic,RT-40/322 AT PINEVIEW AVE,In,39.41237,-74.57198,553,EGG HARBOR TWP,10383,NS,W,
-8302049.8622,4781477.9559,343,Atlantic,RT-40/322 AT FARR AVE,In,39.41625,-74.57862,502,EGG HARBOR TWP,10384,FS,W,
-8302049.8622,4781477.9559,344,Atlantic,RT-40/322 AT FARR AVE,In,39.41625,-74.57862,553,EGG HARBOR TWP,10384,FS,W,
-8302326.1301,4781686.6182,345,Atlantic,RT-40/322 AT OLD FORK RD,In,39.4177,-74.5811,502,EGG HARBOR TWP,10385,NS,W,
-8302326.1301,4781686.6182,346,Atlantic,RT-40/322 AT OLD FORK RD,In,39.4177,-74.5811,553,EGG HARBOR TWP,10385,NS,W,
-8302544.108,4781852.6198,347,Atlantic,RT-40/322 AT SPRUCE AVE,In,39.41885,-74.58306,502,EGG HARBOR TWP,10386,FS,W,
-8302544.108,4781852.6198,348,Atlantic,RT-40/322 AT SPRUCE AVE,In,39.41885,-74.58306,553,EGG HARBOR TWP,10386,FS,W,
